pictureId,x,y,w,h,classId,className,score
01790,21.38541889190674,129.78741264343262,397.94676208496094,158.47412490844727,152,Lamborghini Diablo Coupe 2001,0.6889743208885193
01791,24.878302256266277,3.8766682942708335,354.23659261067706,280.9644368489583,77,Chrysler Town and Country Minivan 2012,0.3208792395889759
01792,69.9761848449707,267.6790771484375,1000.4949340820312,459.93902587890625,163,Mercedes-Benz E-Class Sedan 2012,0.21937016397714615
01793,22.90183115005493,80.22036170959473,340.7890319824219,169.68854522705078,55,Chevrolet Corvette ZR1 2012,0.5377995893359184
01794,75.6976318359375,105.50744247436523,828.4814910888672,560.7452239990234,125,Honda Odyssey Minivan 2012,0.4144767187535763
01795,51.403032302856445,19.15248394012451,910.9875030517578,686.4908294677734,26,BMW 1 Series Convertible 2012,0.5793723799288273
01796,7.711575269699097,37.83374309539795,244.47257232666016,124.43946266174316,55,Chevrolet Corvette ZR1 2012,0.4178968071937561
01797,50.22350025177002,130.0660743713379,545.3742980957031,246.90819549560547,121,GMC Canyon Extended Cab 2012,0.34781621396541595
01798,41.00749731063843,254.07336807250977,602.5273284912109,319.87135314941406,142,Isuzu Ascender SUV 2008,0.3624742068350315
01799,48.96701526641846,28.11972188949585,380.94762420654297,216.34895706176758,55,Chevrolet Corvette ZR1 2012,0.3684516232460737
01800,44.71546936035156,28.412075996398926,480.07654571533203,435.7607879638672,187,Toyota Corolla Sedan 2012,0.3973979093134403
01801,5.191236793994904,42.280282974243164,384.02091217041016,239.33874893188477,52,Cadillac Escalade EXT Crew Cab 2007,0.42500104010105133
01802,47.36983871459961,115.34002494812012,578.8863677978516,347.61185455322266,0,AM General Hummer SUV 2000,0.6533422619104385
01803,33.58111000061035,188.87086486816406,460.3605143229167,258.8994140625,172,Porsche Panamera Sedan 2012,0.2889425829052925
01804,4.013878345489502,56.977464040120445,429.19879150390625,197.22528076171875,43,Bentley Continental Flying Spur Sedan 2007,0.40682531148195267
01805,23.31777286529541,5.771053314208984,252.89667892456055,151.6700668334961,72,Chevrolet Malibu Sedan 2007,0.35157374292612076
01806,47.60930252075195,64.3164234161377,428.6439971923828,271.38267517089844,71,Chevrolet Monte Carlo Coupe 2007,0.26068810001015663
01807,3.8205589652061462,31.666354656219482,259.94495391845703,125.39675712585449,43,Bentley Continental Flying Spur Sedan 2007,0.5788025632500648
01808,101.26863288879395,92.36056900024414,438.4794235229492,237.24738693237305,183,Suzuki SX4 Sedan 2012,0.310360424220562
01809,37.47896957397461,142.09936014811197,559.133544921875,216.2286631266276,90,Dodge Dakota Club Cab 2007,0.22098155319690704
01810,43.14518356323242,90.39464950561523,531.5803985595703,295.7640686035156,184,Tesla Model S Sedan 2012,0.41846172511577606
01811,108.79608408610027,288.6610870361328,1378.2255859375,662.2179158528646,20,Audi S5 Convertible 2012,0.30315525457262993
01812,6.485644340515137,69.11652501424153,470.8065185546875,260.1990966796875,41,Bentley Continental GT Coupe 2012,0.4282018169760704
01813,17.755372047424316,76.48396873474121,596.3182373046875,311.1922302246094,8,Aston Martin V8 Vantage Coupe 2012,0.38648082315921783
01814,1.4729371070861816,2.995692729949951,197.33663431803384,121.41903686523438,106,Ford Mustang Convertible 2007,0.39699287340044975
01815,97.33563232421875,77.34565162658691,308.5747375488281,197.9062156677246,167,Nissan Leaf Hatchback 2012,0.2899869792163372
01816,65.07868766784668,159.02084732055664,942.0960693359375,534.0969543457031,136,Hyundai Genesis Sedan 2012,0.43752460926771164
01817,38.76657676696777,23.30621910095215,233.0089111328125,199.2034454345703,111,Ford GT Coupe 2006,0.2956894561648369
01818,48.03324317932129,26.778602600097656,488.6566162109375,278.59864044189453,60,Chevrolet Impala Sedan 2007,0.42581523209810257
01819,33.52932262420654,33.988890171051025,343.82787322998047,190.72450637817383,77,Chrysler Town and Country Minivan 2012,0.5169093385338783
01820,24.60765012105306,36.81639162699381,391.5968322753906,272.8948669433594,153,Land Rover Range Rover SUV 2012,0.3394048251211643
01821,201.5084571838379,468.84727478027344,911.5079345703125,375.3037872314453,10,Aston Martin Virage Coupe 2012,0.5831444188952446
01822,24.558712482452393,44.257551193237305,208.59256744384766,93.74394416809082,32,BMW X6 SUV 2012,0.31133998930454254
01823,19.4861102104187,25.305633068084717,260.8384208679199,160.35055541992188,38,Bentley Continental Supersports Conv. Convertible 2012,0.3915563374757767
01824,30.3299617767334,5.638307809829712,246.01550674438477,139.67192459106445,51,Cadillac SRX SUV 2012,0.2866065539419651
01825,127.08717346191406,44.62650775909424,637.8987121582031,222.73092651367188,92,Dodge Challenger SRT8 2011,0.3108794316649437
01826,5.967930555343628,46.65389633178711,623.6203460693359,382.5313491821289,85,Dodge Ram Pickup 3500 Crew Cab 2010,0.30906807631254196
01827,79.07476425170898,298.52369689941406,2006.67138671875,882.5834045410156,49,Buick Enclave SUV 2012,0.3406275101006031
01828,7.511220574378967,33.76085901260376,220.7585678100586,131.8153076171875,160,Mercedes-Benz 300-Class Convertible 1993,0.4914395399391651
01829,4.438671588897705,99.31515693664551,170.93457794189453,108.26801109313965,37,BMW Z4 Convertible 2012,0.46656858921051025
01830,5.603810548782349,58.18082046508789,415.8617248535156,220.48968887329102,36,BMW X3 SUV 2012,0.34777066111564636
01831,14.450831413269043,3.5324697494506836,267.3556823730469,174.54460906982422,18,Audi TT Hatchback 2011,0.5907460898160934
01832,3.1419108510017395,9.684337377548218,465.0242233276367,226.5475730895996,32,BMW X6 SUV 2012,0.5359900444746017
01833,470.2442398071289,534.1114654541016,665.470947265625,270.8371124267578,101,Ferrari California Convertible 2012,0.4755488410592079
01834,2.166352152824402,74.4573860168457,688.9907531738281,376.5221252441406,36,BMW X3 SUV 2012,0.4106341302394867
01835,82.2948226928711,55.9906260172526,370.1764424641927,194.46631368001303,83,Dodge Caliber Wagon 2007,0.3437521606683731
01836,34.10668818155924,33.420921325683594,271.7499491373698,251.4214884440104,149,Lamborghini Reventon Coupe 2008,0.33517273887991905
01837,63.569268226623535,132.70325660705566,546.003662109375,283.8309783935547,57,Chevrolet Traverse SUV 2012,0.39499206468462944
01838,17.02417492866516,25.422072649002075,411.9568862915039,200.7736701965332,163,Mercedes-Benz E-Class Sedan 2012,0.40286073833703995
01839,32.96443033218384,5.560665011405945,356.5110778808594,277.1000061035156,115,Ford E-Series Wagon Van 2012,0.6743355467915535
01840,0.9910998642444611,27.23130226135254,280.25537872314453,142.12692642211914,8,Aston Martin V8 Vantage Coupe 2012,0.40838737413287163
01841,16.97713565826416,34.048644065856934,600.4326782226562,338.8187713623047,187,Toyota Corolla Sedan 2012,0.3815782945603132
01842,114.3152592976888,94.44886271158855,270.42298380533856,180.7431640625,194,Volvo XC90 SUV 2007,0.20380622148513794
01843,44.172018686930336,145.8615926106771,536.4625040690104,279.62111409505206,95,Dodge Charger Sedan 2012,0.3397406078875065
01844,56.808773040771484,201.3467903137207,1488.9142150878906,665.2503204345703,50,Cadillac CTS-V Sedan 2012,0.38497234880924225
01845,95.34227498372395,50.967183430989586,469.3826497395833,271.33774820963544,143,Jaguar XK XKR 2012,0.34657829999923706
01846,77.48676300048828,103.24528312683105,1328.6578674316406,731.0932159423828,166,Mitsubishi Lancer Sedan 2012,0.4142116531729698
01847,20.774580637613933,102.34349060058594,727.7475382486979,318.6094665527344,43,Bentley Continental Flying Spur Sedan 2007,0.48096756637096405
01848,137.15824127197266,363.64036560058594,1024.1767578125,316.43797302246094,172,Porsche Panamera Sedan 2012,0.4625554457306862
01849,17.134426593780518,16.017496585845947,220.69451522827148,119.32331466674805,142,Isuzu Ascender SUV 2008,0.4742271229624748
01850,63.31175422668457,142.5103988647461,575.2090148925781,212.4669189453125,113,Ford F-150 Regular Cab 2007,0.3620910607278347
01851,31.187864780426025,247.22374725341797,1219.6857604980469,509.24683380126953,48,Buick Verano Sedan 2012,0.34096647053956985
01852,7.642058849334717,18.419799327850342,451.66930135091144,348.50928751627606,98,FIAT 500 Abarth 2012,0.27154311537742615
01853,40.15015268325806,39.80729579925537,699.5172729492188,467.70204162597656,178,Spyker C8 Convertible 2009,0.6331151500344276
01854,35.463133811950684,3.2967654168605804,430.30055236816406,304.5969772338867,145,Jeep Wrangler SUV 2012,0.4032321460545063
01855,62.40615971883138,248.77694702148438,912.2196044921875,339.3703308105469,80,Chrysler PT Cruiser Convertible 2008,0.3364328294992447
01856,11.430065155029297,94.58297920227051,523.0244750976562,202.65038299560547,128,Honda Accord Sedan 2012,0.30999278649687767
01857,47.24649715423584,113.06237411499023,429.44283294677734,338.16841888427734,145,Jeep Wrangler SUV 2012,0.670387402176857
01858,29.76049280166626,114.3781681060791,529.3926773071289,239.44815826416016,15,Audi V8 Sedan 1994,0.530995137989521
01859,22.304553349812824,155.28663126627603,742.9639485677084,259.5039367675781,167,Nissan Leaf Hatchback 2012,0.3281857818365097
01860,195.62146759033203,516.8019180297852,1593.8526000976562,606.8103179931641,125,Honda Odyssey Minivan 2012,0.5439086705446243
01861,37.93193817138672,37.666486740112305,563.3710784912109,405.7111511230469,177,Scion xD Hatchback 2012,0.5390221551060677
01862,14.380089104175568,18.062063694000244,615.8275146484375,299.0208969116211,87,Dodge Sprinter Cargo Van 2009,0.47539862990379333
01863,191.18984603881836,91.66483879089355,389.17637634277344,359.58812713623047,99,FIAT 500 Convertible 2012,0.5313748940825462
01864,75.87765502929688,108.5968246459961,336.25721740722656,208.85799026489258,5,Acura Integra Type R 2001,0.36693207174539566
01865,6.570084095001221,40.81074905395508,116.4538091023763,45.267754872639976,151,Lamborghini Gallardo LP 570-4 Superleggera 2012,0.3777869790792465
01866,21.115675449371338,45.36246109008789,411.12390899658203,249.24404907226562,77,Chrysler Town and Country Minivan 2012,0.3909739851951599
01867,21.466023445129395,18.82824945449829,275.42151641845703,208.43379592895508,34,BMW M5 Sedan 2010,0.45723605155944824
01868,20.793766975402832,145.2917938232422,554.7426605224609,243.86358642578125,35,BMW M6 Convertible 2010,0.44351933896541595
01869,20.651533126831055,66.36282920837402,390.40130615234375,175.75629425048828,130,Hyundai Santa Fe SUV 2012,0.20445842295885086
01870,94.15289878845215,144.5228500366211,450.95562744140625,215.66898345947266,173,Ram C/V Cargo Van Minivan 2012,0.530172735452652
01871,3.6497644186019897,103.7332935333252,1011.0410003662109,662.7427825927734,60,Chevrolet Impala Sedan 2007,0.4727214127779007
01872,22.336751461029053,73.11378479003906,347.30506134033203,166.18004608154297,127,Honda Accord Coupe 2012,0.3905108980834484
01873,138.33545303344727,1299.1387939453125,1672.4921569824219,1291.8980102539062,144,Jeep Patriot SUV 2012,0.5575617030262947
01874,109.94420433044434,88.91582870483398,480.6460266113281,332.08861541748047,138,Hyundai Elantra Touring Hatchback 2012,0.3508177846670151
01875,61.46882724761963,47.76222896575928,524.1447906494141,356.67042541503906,191,Volkswagen Beetle Hatchback 2012,0.5168110840022564
01876,51.30827077229818,89.78234354654948,932.2563680013021,584.8766682942709,192,Volvo C30 Hatchback 2012,0.2978469431400299
01877,29.861884435017902,36.287052154541016,228.18115743001303,119.09629821777344,36,BMW X3 SUV 2012,0.23940416797995567
01878,16.713249683380127,143.4950942993164,601.5326538085938,298.46704864501953,138,Hyundai Elantra Touring Hatchback 2012,0.3456687666475773
01879,54.414791107177734,112.29537200927734,529.1060791015625,219.65855407714844,36,BMW X3 SUV 2012,0.28217606991529465
01880,60.79031944274902,92.73211479187012,897.4400482177734,568.4014739990234,37,BMW Z4 Convertible 2012,0.4261189252138138
01881,17.811721563339233,25.941778659820557,472.75899505615234,279.56201171875,137,Hyundai Sonata Sedan 2012,0.4466506540775299
01882,61.39035161336263,149.68164571126303,905.1126912434896,508.92987060546875,36,BMW X3 SUV 2012,0.3671574965119362
01883,12.5812668800354,22.719412803649902,486.88206481933594,287.76477813720703,156,MINI Cooper Roadster Convertible 2012,0.3413073234260082
01884,4.7863291054964066,65.1986026763916,584.5209655761719,319.71045684814453,14,Audi R8 Coupe 2012,0.4835958704352379
01885,10.912045955657959,44.213077545166016,534.1559041341146,319.8365478515625,36,BMW X3 SUV 2012,0.26173968613147736
01886,40.51595115661621,48.400235176086426,584.0616912841797,396.53678131103516,105,Ford F-450 Super Duty Crew Cab 2012,0.40836409479379654
01887,7.824013590812683,51.85640239715576,786.4849853515625,491.9104766845703,0,AM General Hummer SUV 2000,0.8073954284191132
01888,38.18401908874512,83.01910209655762,556.2685394287109,313.2781295776367,118,GMC Savana Van 2012,0.5904981344938278
01889,244.6203956604004,21.896153926849365,320.3813934326172,225.737060546875,175,Rolls-Royce Ghost Sedan 2012,0.615423321723938
01890,99.3821849822998,118.01752281188965,404.3716125488281,168.83855056762695,100,Ferrari FF Coupe 2012,0.48498116433620453
01891,200.15985107421875,314.1122233072917,1486.4781494140625,773.29736328125,88,Dodge Journey SUV 2012,0.2410779520869255
01892,27.32729744911194,88.1307544708252,756.8248596191406,443.99845123291016,159,McLaren MP4-12C Coupe 2012,0.8218225836753845
01893,54.656044006347656,54.38270823160807,166.47731018066406,105.1222152709961,15,Audi V8 Sedan 1994,0.39498261362314224
01894,37.33311462402344,23.409549713134766,581.8373107910156,397.0842590332031,47,Buick Rainier SUV 2007,0.5379868969321251
01895,7.635242223739624,33.9752984046936,630.0952301025391,372.4246368408203,23,Audi S4 Sedan 2007,0.4429444670677185
01896,37.46975135803223,143.32173538208008,546.0105743408203,249.78801727294922,106,Ford Mustang Convertible 2007,0.4061097279191017
01897,23.60131311416626,10.0845205783844,493.6084442138672,358.0596008300781,9,Aston Martin Virage Convertible 2012,0.3495006337761879
01898,23.49584197998047,14.631847699483236,240.55997721354166,150.70964558919272,75,Chrysler Aspen SUV 2009,0.2989755757153034
01899,112.7476749420166,152.6127471923828,850.7039184570312,518.6759948730469,88,Dodge Journey SUV 2012,0.5056443475186825
01900,102.04878997802734,133.89776039123535,677.4192657470703,409.27703857421875,90,Dodge Dakota Club Cab 2007,0.5675442665815353
01901,38.16594409942627,87.62076759338379,438.1722183227539,265.3507537841797,59,Chevrolet HHR SS 2010,0.48906009644269943
01902,31.12209939956665,76.31654167175293,423.9567108154297,213.80308151245117,108,Ford Expedition EL SUV 2009,0.5113534927368164
01903,38.63879203796387,161.45777893066406,713.5728302001953,313.7453918457031,11,Audi RS 4 Convertible 2008,0.3551643528044224
01904,8.611591339111328,62.9101619720459,279.4285354614258,109.92416381835938,118,GMC Savana Van 2012,0.46024957299232483
01905,32.10514497756958,28.32799005508423,552.1780395507812,341.8715057373047,153,Land Rover Range Rover SUV 2012,0.5989905968308449
01906,1.5389419396718342,42.74783579508463,421.39719645182294,272.94336954752606,153,Land Rover Range Rover SUV 2012,0.2485809549689293
01907,29.475263595581055,13.433279991149902,242.39825948079428,187.80811055501303,134,Hyundai Elantra Sedan 2007,0.36537856608629227
01908,46.96793174743652,70.79885959625244,921.4007263183594,585.4718933105469,178,Spyker C8 Convertible 2009,0.3424813225865364
01909,53.16481399536133,74.2498664855957,517.0122680664062,235.5425262451172,113,Ford F-150 Regular Cab 2007,0.26086338236927986
01910,16.543925762176514,34.16056442260742,233.8603973388672,135.90696716308594,138,Hyundai Elantra Touring Hatchback 2012,0.26846782118082047
01911,154.44110488891602,151.22778701782227,491.5470504760742,348.0467987060547,187,Toyota Corolla Sedan 2012,0.45625223964452744
01912,154.0714314778646,80.67409769694011,356.65697224934894,320.9736328125,186,Toyota Camry Sedan 2012,0.3331962302327156
01913,26.6142840385437,98.63267707824707,412.3202133178711,191.34247589111328,153,Land Rover Range Rover SUV 2012,0.5228350982069969
01914,193.16612243652344,122.82427724202473,438.07305908203125,234.81389363606772,169,Nissan Juke Hatchback 2012,0.27876436337828636
01915,13.884344100952148,50.92518711090088,279.0040054321289,160.07770156860352,64,Chevrolet Avalanche Crew Cab 2012,0.5047454014420509
01916,7.191945314407349,53.71138381958008,237.2400245666504,83.07028198242188,73,Chevrolet Silverado 1500 Extended Cab 2012,0.3113519698381424
01917,2.1620442072550454,25.384836832682293,137.981201171875,57.399148305257164,16,Audi 100 Sedan 1994,0.29498907551169395
01918,8.087820887565613,14.952852487564087,125.29924583435059,79.79420471191406,0,AM General Hummer SUV 2000,0.6940671280026436
01919,40.55192852020264,72.38415908813477,576.429931640625,242.01107025146484,102,Ferrari 458 Italia Convertible 2012,0.5286342240869999
01920,45.96072006225586,153.17658233642578,1111.0838623046875,588.340576171875,153,Land Rover Range Rover SUV 2012,0.2691814601421356
01921,14.149792989095053,64.55861155192058,602.3145345052084,359.56346638997394,164,Mercedes-Benz S-Class Sedan 2012,0.4007699489593506
01922,40.70152568817139,6.2372517585754395,194.6605453491211,174.46566009521484,117,GMC Terrain SUV 2012,0.4567924030125141
01923,63.19349034627279,57.85516230265299,205.61976623535156,102.12740580240886,186,Toyota Camry Sedan 2012,0.3632880747318268
01924,48.15876770019531,35.02834939956665,197.55707550048828,136.82622909545898,105,Ford F-450 Super Duty Crew Cab 2012,0.48546040058135986
01925,145.83670616149902,389.84473419189453,1792.0755615234375,881.5023803710938,34,BMW M5 Sedan 2010,0.46566664054989815
01926,58.69074503580729,45.91023508707682,379.76343790690106,186.6760050455729,58,Chevrolet Camaro Convertible 2012,0.3382808417081833
01927,61.207115173339844,463.640380859375,894.6723327636719,248.68479919433594,152,Lamborghini Diablo Coupe 2001,0.5376943871378899
01928,16.016929626464844,14.395533561706543,280.73890686035156,196.0597381591797,36,BMW X3 SUV 2012,0.32959748804569244
01929,23.979488611221313,124.49463844299316,750.5587921142578,380.9126892089844,23,Audi S4 Sedan 2007,0.5100679993629456
01930,70.14701461791992,65.02398872375488,355.3202438354492,260.0951232910156,113,Ford F-150 Regular Cab 2007,0.4130486473441124
01931,2.318727135658264,35.38894987106323,493.4177551269531,226.64432525634766,74,Chevrolet Silverado 1500 Regular Cab 2012,0.45456330478191376
01932,90.74787902832031,61.679986000061035,244.79428100585938,213.55711364746094,108,Ford Expedition EL SUV 2009,0.3791786953806877
01933,6.624118804931641,24.99537976582845,247.2710418701172,146.80519104003906,183,Suzuki SX4 Sedan 2012,0.21240907907485962
01934,5.269604206085205,64.37649822235107,411.9775390625,197.74216079711914,155,Lincoln Town Car Sedan 2011,0.525970384478569
01935,4.441339194774628,33.41314506530762,426.69481658935547,209.35315322875977,109,Ford Edge SUV 2012,0.4778970927000046
01936,69.99691772460938,247.97756576538086,311.2393264770508,157.6260871887207,181,Suzuki Kizashi Sedan 2012,0.2966249845921993
01937,125.0485954284668,35.30073022842407,388.6304931640625,345.51697540283203,181,Suzuki Kizashi Sedan 2012,0.43387487158179283
01938,33.05235989888509,223.29542032877603,958.0065104166666,901.8488362630209,166,Mitsubishi Lancer Sedan 2012,0.2640490271151066
01939,17.11137104034424,69.36313819885254,590.2906341552734,358.7231903076172,112,Ford F-150 Regular Cab 2012,0.6569593027234077
01940,3.6304879188537598,42.653507232666016,383.00658416748047,269.8287353515625,76,Chrysler Sebring Convertible 2010,0.6029766201972961
01941,105.67902946472168,140.3193588256836,789.7274932861328,502.55660247802734,177,Scion xD Hatchback 2012,0.4153025448322296
01942,265.5066146850586,235.4814910888672,810.3013153076172,431.9103698730469,175,Rolls-Royce Ghost Sedan 2012,0.5462013185024261
01943,36.225650787353516,38.89424228668213,242.8004913330078,113.96686935424805,4,Acura TSX Sedan 2012,0.3979268968105316
01944,8.084042072296143,113.49750137329102,460.6210632324219,167.93315505981445,73,Chevrolet Silverado 1500 Extended Cab 2012,0.49396848678588867
01945,49.44482421875,105.40434265136719,496.77381896972656,268.4308853149414,165,Mercedes-Benz Sprinter Van 2012,0.6374050229787827
01946,17.724093675613403,4.255943477153778,353.68729400634766,193.21294021606445,0,AM General Hummer SUV 2000,0.8246918469667435
01947,28.262662410736084,63.19826698303223,215.96310806274414,95.15878105163574,107,Ford Freestar Minivan 2007,0.6119605377316475
01948,67.421204884847,46.92016728719076,1048.0320231119792,641.5375773111979,138,Hyundai Elantra Touring Hatchback 2012,0.3826574236154556
01949,31.599331378936768,35.184523582458496,153.99923706054688,101.15054512023926,105,Ford F-450 Super Duty Crew Cab 2012,0.41314753144979477
01950,5.290989458560944,88.0084400177002,577.240478515625,234.6013641357422,114,Ford Focus Sedan 2007,0.4431663975119591
01951,32.72065877914429,118.54705047607422,420.91483306884766,177.34898376464844,178,Spyker C8 Convertible 2009,0.45995980501174927
01952,64.9222469329834,164.48031616210938,522.4449157714844,203.2774887084961,6,Acura ZDX Hatchback 2012,0.31554774194955826
01953,72.47762107849121,117.76610946655273,239.85931396484375,108.09304428100586,13,Audi TTS Coupe 2012,0.3015165850520134
01954,31.334628105163574,75.167236328125,439.4965057373047,260.9411163330078,120,GMC Acadia SUV 2012,0.4613332748413086
01955,35.899861335754395,79.93135070800781,407.8473205566406,277.1028823852539,60,Chevrolet Impala Sedan 2007,0.39650287851691246
01956,123.81727409362793,66.21997261047363,618.5228271484375,376.80127716064453,141,Infiniti QX56 SUV 2011,0.5135224685072899
01957,21.157314777374268,78.53831100463867,383.55567932128906,194.59366989135742,64,Chevrolet Avalanche Crew Cab 2012,0.42371710389852524
01958,276.0207061767578,274.1705780029297,257.22950744628906,119.59383392333984,38,Bentley Continental Supersports Conv. Convertible 2012,0.49233561381697655
01959,20.09913158416748,16.95847463607788,595.7417602539062,427.67757415771484,164,Mercedes-Benz S-Class Sedan 2012,0.3774121627211571
01960,44.38369083404541,136.94827270507812,427.98834228515625,257.9957847595215,29,BMW 3 Series Wagon 2012,0.34472692757844925
01961,1.5042797029018402,20.7482008934021,196.2340316772461,109.84330749511719,110,Ford Ranger SuperCab 2011,0.41144171729683876
01962,106.54624938964844,102.25666236877441,556.4763641357422,335.80516815185547,62,Chevrolet Sonic Sedan 2012,0.33439288288354874
01963,117.63365936279297,75.81358846028645,796.0076904296875,458.3367513020833,39,Bentley Arnage Sedan 2009,0.4208837077021599
01964,20.205979347229004,16.97844886779785,270.2686004638672,175.60118865966797,36,BMW X3 SUV 2012,0.4805760383605957
01965,84.56446647644043,249.06848907470703,1781.22802734375,708.3684692382812,20,Audi S5 Convertible 2012,0.5187423676252365
01966,16.62551212310791,58.82085418701172,364.1830291748047,243.81436920166016,187,Toyota Corolla Sedan 2012,0.18927378952503204
01967,13.067211151123047,128.53222846984863,492.47154998779297,191.6363296508789,124,HUMMER H2 SUT Crew Cab 2009,0.35606633499264717
01968,7.04190194606781,43.33569622039795,192.29184341430664,87.61091613769531,81,Daewoo Nubira Wagon 2002,0.6455815136432648
01969,62.5425968170166,155.69752502441406,892.4584808349609,572.8590240478516,169,Nissan Juke Hatchback 2012,0.4840439632534981
01970,98.68834495544434,108.55845832824707,394.8773193359375,166.20304489135742,145,Jeep Wrangler SUV 2012,0.3457651622593403
01971,26.849915504455566,144.01139068603516,592.3735809326172,239.20541381835938,80,Chrysler PT Cruiser Convertible 2008,0.8118596971035004
01972,67.40985616048177,79.57847340901692,465.0581766764323,214.27680460611978,51,Cadillac SRX SUV 2012,0.30195409059524536
01973,4.998195648193359,119.8950424194336,1090.2881164550781,679.7960357666016,171,Plymouth Neon Coupe 1999,0.7225282937288284
01974,25.73790693283081,51.614723205566406,378.49072265625,294.418701171875,192,Volvo C30 Hatchback 2012,0.4283203035593033
01975,454.31287638346356,326.02899169921875,962.8484090169271,817.5586140950521,139,Hyundai Azera Sedan 2012,0.31230413541197777
01976,27.336056391398113,163.05264790852866,589.6962890625,220.33739725748697,113,Ford F-150 Regular Cab 2007,0.331121988594532
01977,89.58699226379395,142.3523292541504,354.8448028564453,152.3188591003418,29,BMW 3 Series Wagon 2012,0.3185170665383339
01978,1.8349456787109375,108.32919311523438,1005.3743591308594,597.6616516113281,136,Hyundai Genesis Sedan 2012,0.35411859303712845
01979,40.82669734954834,90.66387748718262,184.47787475585938,92.79586982727051,19,Audi S6 Sedan 2011,0.39218873158097267
01980,126.78186416625977,171.84165954589844,725.4001007080078,365.09239196777344,43,Bentley Continental Flying Spur Sedan 2007,0.5139058902859688
01981,19.41118311882019,262.64173889160156,598.5178375244141,369.6487121582031,178,Spyker C8 Convertible 2009,0.3369716629385948
01982,154.53302001953125,197.86844889322916,1098.4460042317708,587.9223836263021,36,BMW X3 SUV 2012,0.35733847320079803
01983,5.8031158447265625,232.46481323242188,1012.7290191650391,389.9527359008789,54,Chevrolet Corvette Convertible 2012,0.43950333166867495
01984,40.812599182128906,22.93794059753418,425.257080078125,304.6230773925781,34,BMW M5 Sedan 2010,0.24422668665647507
01985,291.5106887817383,350.69884490966797,519.778205871582,354.30590057373047,175,Rolls-Royce Ghost Sedan 2012,0.532709576189518
01986,7.00395280122757,123.88551330566406,456.35008239746094,164.81343841552734,68,Chevrolet Silverado 2500HD Regular Cab 2012,0.4593124985694885
01987,44.3803129196167,2.477940022945404,445.9084167480469,253.38447952270508,5,Acura Integra Type R 2001,0.28698672726750374
01988,11.687363862991333,63.063429832458496,277.0759735107422,153.74362564086914,176,Rolls-Royce Phantom Sedan 2012,0.46006588265299797
01989,43.377095222473145,73.16850471496582,711.6651458740234,302.55018615722656,106,Ford Mustang Convertible 2007,0.5386845916509628
01990,1.62050195535024,27.224484125773113,286.99976603190106,119.23263804117839,107,Ford Freestar Minivan 2007,0.41792093217372894
01991,87.24690246582031,152.31119283040366,447.2152608235677,272.7088317871094,187,Toyota Corolla Sedan 2012,0.32826877385377884
01992,38.5305814743042,52.3444299697876,247.38936233520508,123.34315872192383,84,Dodge Caravan Minivan 1997,0.4705911874771118
01993,8.276097297668457,148.23856735229492,1004.4152984619141,592.0014801025391,118,GMC Savana Van 2012,0.5806315466761589
01994,155.13645935058594,162.84347534179688,472.4293212890625,195.17074584960938,129,Hyundai Veloster Hatchback 2012,0.359276682138443
01995,134.5231170654297,112.06153297424316,769.1569519042969,587.3246154785156,152,Lamborghini Diablo Coupe 2001,0.678323358297348
01996,46.0899658203125,125.50222587585449,562.9566955566406,227.43741607666016,191,Volkswagen Beetle Hatchback 2012,0.5965743735432625
01997,45.73557472229004,151.3737907409668,524.8585357666016,234.5699806213379,181,Suzuki Kizashi Sedan 2012,0.3539951592683792
01998,7.999890089035034,48.0498046875,468.1684341430664,292.2213668823242,112,Ford F-150 Regular Cab 2012,0.7290402576327324
01999,18.54902458190918,27.553309440612793,258.1209297180176,148.56103897094727,51,Cadillac SRX SUV 2012,0.43901539593935013
02000,81.89760971069336,16.19390571117401,739.1820220947266,577.9501190185547,139,Hyundai Azera Sedan 2012,0.3826923817396164
02001,45.60504150390625,52.9507417678833,514.038200378418,278.7052001953125,61,Chevrolet Tahoe Hybrid SUV 2012,0.4551769644021988
02002,27.43062925338745,66.09491729736328,591.8854064941406,283.4441833496094,39,Bentley Arnage Sedan 2009,0.6330336555838585
02003,60.78703689575195,59.02855110168457,910.0984954833984,603.7897186279297,115,Ford E-Series Wagon Van 2012,0.48714516311883926
02004,69.76717185974121,45.996827125549316,527.8699493408203,311.8948211669922,128,Honda Accord Sedan 2012,0.32326945662498474
02005,116.23476982116699,83.56546974182129,483.6626434326172,261.4128837585449,15,Audi V8 Sedan 1994,0.43625280261039734
02006,5.948657751083374,69.29456233978271,372.6638412475586,184.44171905517578,107,Ford Freestar Minivan 2007,0.7857813537120819
02007,34.59922695159912,36.765814781188965,194.37060165405273,135.37493133544922,195,smart fortwo Convertible 2012,0.7578985691070557
02008,3.962303102016449,1.1631730496883392,320.90283966064453,166.21362686157227,67,Chevrolet TrailBlazer SS 2009,0.42937246710062027
02009,147.80439249674478,131.88375345865884,662.286865234375,468.6041259765625,49,Buick Enclave SUV 2012,0.23397096619009972
02010,22.816649436950684,13.002167463302612,589.3316955566406,343.1531219482422,154,Land Rover LR2 SUV 2012,0.23831981420516968
02011,24.19279956817627,25.498924255371094,528.7349548339844,285.35005950927734,5,Acura Integra Type R 2001,0.6127059906721115
